sentence1	sentence2	pairID
تو آپ نے کہا کہ آپ کے بچے  ہیں ۔ کتنی عمر کے ہیں؟	آپ کے کتنے بچے ہیں؟	850
تو آپ نے کہا کہ آپ کے بچے  ہیں ۔ کتنی عمر کے ہیں؟	مجھے یہ سن کر افسوس ہوا کہ تم بچوں کے قابل نہیں ہو۔	851
تو آپ نے کہا کہ آپ کے بچے  ہیں ۔ کتنی عمر کے ہیں؟	apne kaha k apke bachey han, kya umrein han unki?	852
وہ ممکنہ طور پر دنیا میں سب سے زیادہ شاندار لوگ نہیں تھے لیکن وہ بہت قابل قدر تھے اور وہ لوگ جو مطالعہ کرنے کے لئے تیار تھے ان میں دلچسپی رکھتے تھے.	Wo shaid sab se samjhdar nahi thay lekin wo kafi madadgar they or boht dilchaspi le rehe they  us muzmoon mein.	853
وہ ممکنہ طور پر دنیا میں سب سے زیادہ شاندار لوگ نہیں تھے لیکن وہ بہت قابل قدر تھے اور وہ لوگ جو مطالعہ کرنے کے لئے تیار تھے ان میں دلچسپی رکھتے تھے.	وہ واقعی بہت اسمارٹ تھے لیکن خراب کھیل کھیلا جب کہ وہ ایسے لوگوں کے بیچ تھے جو اچھی طرح نہیں جانتے تھے۔	854
وہ ممکنہ طور پر دنیا میں سب سے زیادہ شاندار لوگ نہیں تھے لیکن وہ بہت قابل قدر تھے اور وہ لوگ جو مطالعہ کرنے کے لئے تیار تھے ان میں دلچسپی رکھتے تھے.	woh log  nihayat behtreen thy laiken hr us bnday se nafrat krtey thy jo apni koshish parhai mein lgata tha.	855
aik dafa hum ne aisa hi kya tha,  hum aik wvent se wapis aye aur capm site kai ird gird lights ko on kiya aur wahan par skunk tha.	اسکنک ہمارے کیمپ کی جگہ پر ہمارا انتظار کررہا تھا۔	856
aik dafa hum ne aisa hi kya tha,  hum aik wvent se wapis aye aur capm site kai ird gird lights ko on kiya aur wahan par skunk tha.	ہم کو کیمپ کی جگہ پر ایک بکری ملی جب ہم پہلے ہی لائٹ بجھا چکے تھے۔	857
aik dafa hum ne aisa hi kya tha,  hum aik wvent se wapis aye aur capm site kai ird gird lights ko on kiya aur wahan par skunk tha.	Jab ham kisi takreeb sai wapis aye, humain aik skunk mili.	858
آپکو پتا ہے کہ میرے سب بچے بہت کامیاب ہوئے ہیں اور میرا خیال ہے کہ اس نے بڑے بچوں سے بھی سیکھا ہے مگر...	اس نے بڑی عمر کے مرد بچوں سے سیکھا ہے لیکن میرے تمام بچے نے کہیں زیادہ روشن ہونا  سیکھا ہے۔	859
آپکو پتا ہے کہ میرے سب بچے بہت کامیاب ہوئے ہیں اور میرا خیال ہے کہ اس نے بڑے بچوں سے بھی سیکھا ہے مگر...	مجھے فخر ہے کہ میرے بچے کتنا علم رکھتے ہیں۔	860
آپکو پتا ہے کہ میرے سب بچے بہت کامیاب ہوئے ہیں اور میرا خیال ہے کہ اس نے بڑے بچوں سے بھی سیکھا ہے مگر...	میرے بچے صحیح معنوں میں بے وقوف ہیں۔	861
اور یہ بھی لوگوں کو ان کے ردی کی ٹوکری میں زیادہ سے زیادہ uh اور ں کو سمجھنا اور وزن حدود کو محدود کرنے سے حجم محدود ہوسکتا ہے.	کچڑے کی مقدار کو روکنے والے لوگ اصل کچڑے کے وزن کے مقابلے میں اس معاملہ کے قریب ہیں۔	862
اور یہ بھی لوگوں کو ان کے ردی کی ٹوکری میں زیادہ سے زیادہ uh اور ں کو سمجھنا اور وزن حدود کو محدود کرنے سے حجم محدود ہوسکتا ہے.	جب تک لوگ کچرے کو صحیح طریقے سےتلف کرتے رہیں انہیں اس کی مقدار کے حوالے سے پریشان ہونے کی ضرورت نہیں ہے ۔	863
اور یہ بھی لوگوں کو ان کے ردی کی ٹوکری میں زیادہ سے زیادہ uh اور ں کو سمجھنا اور وزن حدود کو محدود کرنے سے حجم محدود ہوسکتا ہے.	لوگوں کو دونوں کی جسامت اور کوڑے کے وزن کو دیکھنے کی ضرورت ہے جس کووہ پیدا کررہے ہیں۔	864
تو اگر کوئی غلطی ہے یہ تمہاری غلطی ہے مجھے لگتا ہے	آپ فکر نہ کریں، اگر کوئی غلطی ہوتی ہے تو میں اس الزام کو لینے میں مدد کروں گا/گی۔	868
تو اگر کوئی غلطی ہے یہ تمہاری غلطی ہے مجھے لگتا ہے	اگراس میں کوئی غلطی ہے تو یہ آپ کی ہے۔	869
تو اگر کوئی غلطی ہے یہ تمہاری غلطی ہے مجھے لگتا ہے	agr aap koi ghalty krein to apko usko khud mann laina chahiey.	870
پتا ہے ، خاص طور پر سیون بنانے میں ، علی ذوق کام لگ رہا ہے	سلم ایک بہت سارے طریقے سے کئے جاتے ہیں.	871
پتا ہے ، خاص طور پر سیون بنانے میں ، علی ذوق کام لگ رہا ہے	اسنے جلدی میں سَلائی  اور بہت  گندا لگ رہا تھا	872
پتا ہے ، خاص طور پر سیون بنانے میں ، علی ذوق کام لگ رہا ہے	انہوں نے ٹانکوں کو ختم کرنے پر کافی وقت لگایا.	873
ہمارا زیادہ جارحانہ جواب دہندگان، ایک چال میں کام کی پوری لاشوں کو کیل، کتابوں کو بطور اور کیلنڈروں کے لئے خود بخود براہ راست حوصلہ افزائی کے لئے حوصلہ افزائی.	ہر سال تمہارا وقت بڑھتا رہتا ہے۔	874
ہمارا زیادہ جارحانہ جواب دہندگان، ایک چال میں کام کی پوری لاشوں کو کیل، کتابوں کو بطور اور کیلنڈروں کے لئے خود بخود براہ راست حوصلہ افزائی کے لئے حوصلہ افزائی.	آپ کا وقت تین دن سے مزید کبھی نہیں جاتا	875
ہمارا زیادہ جارحانہ جواب دہندگان، ایک چال میں کام کی پوری لاشوں کو کیل، کتابوں کو بطور اور کیلنڈروں کے لئے خود بخود براہ راست حوصلہ افزائی کے لئے حوصلہ افزائی.	Shehr ki nokri mein tumhari chutyoon ka waqt zaida hota hai.	876
دیہی علاقوں میں رہنے کا یہ فاۂدہ ہے کے ساری پریشانیاں دور ہیں۔	گاؤں میں ہونے کا مطلب ہے کہ تم مسلسل چیزوں کے خوف کے عالم میں رہو  بالکل اس طرح۔	877
دیہی علاقوں میں رہنے کا یہ فاۂدہ ہے کے ساری پریشانیاں دور ہیں۔	دیہی علاقوں رہنے کا یہ فاۂدہ ہے کے کوۂی پرشانیاں نہیں ہیں	878
دیہی علاقوں میں رہنے کا یہ فاۂدہ ہے کے ساری پریشانیاں دور ہیں۔	دیہی علاقوں میں رہنے کا یہ فاۂدہ ہے کے کوۂی پریشانیاں نہیں ہوتی	879
اوہ اوہ زبردست میں کہتا ہوں یہ تومہم جو معلوم ہورہا ہے	یہ تو ایسا لگ رہا ہے کہ یا تو بہت مزیدار ہے یا بہت ہی بوریت والا ہے۔	880
اوہ اوہ زبردست میں کہتا ہوں یہ تومہم جو معلوم ہورہا ہے	یہ ایک عظیم مہم جوئی کی طرح لگتی ہے۔	881
اوہ اوہ زبردست میں کہتا ہوں یہ تومہم جو معلوم ہورہا ہے	یہ تو بہت بھیانک تجربہ لگ رہاہے۔	882
اور اب المانیا میں بھی ایک بہن ہے	اس وقت میرا ایک بچہ ہے جو جرمنی میں رہتا ہے۔	886
اور اب المانیا میں بھی ایک بہن ہے	میری ایک بہن ہے جو اس وقت کیوبا میں ہے۔	887
اور اب المانیا میں بھی ایک بہن ہے	میری ایک بہن ہے جو جرمن بولتی ہے۔	888
میری  چھوٹی بیٹی ہے اورuh اسے لے جانا مشکل ہے او ر سب کچھ لیكن میں جارہی uh.	میں اپنی بیٹی کو لینے کے لیے وہاں جانے کے قابل ہو سکتا/سکتی ہوں۔	889
میری  چھوٹی بیٹی ہے اورuh اسے لے جانا مشکل ہے او ر سب کچھ لیكن میں جارہی uh.	ye meray lye thora mushkil tha apni beti ko yahan lana.	890
میری  چھوٹی بیٹی ہے اورuh اسے لے جانا مشکل ہے او ر سب کچھ لیكن میں جارہی uh.	وہاں جانے کے لیے میرا لڑکی  کا اپنا الگ راستہ ہے اب وہ ڈروائیونگ کرسکتی ہے۔	891
امید ہے کے آپکی گرمیوں کی چھٹیاں اچھی گزرنگی	امید ہے کہ آپ کا موسم گرما کا وقفہ بہت بے کار گزرا۔	892
امید ہے کے آپکی گرمیوں کی چھٹیاں اچھی گزرنگی	گرمیاں کی چھٹیاں  جلد شروع ہونے والی ہیں	893
امید ہے کے آپکی گرمیوں کی چھٹیاں اچھی گزرنگی	جی ہاں، آپ کو خوشگوار موسم گرما میسر ہو۔	894
ہم اصلی تاریخ طبیعی ماہر نہیں ہیں یا کچھ بھی لیکن ام۔	در اصل ہم اپنے آپ کو فطرت پسند نہیں تصور کرتے ہیں۔	901
ہم اصلی تاریخ طبیعی ماہر نہیں ہیں یا کچھ بھی لیکن ام۔	ہم مکمل طور پر حقیقی فطرت پسند ہیں اور ہمارے بارے میں کوئی کچھ اور سوچے تو ہماری توہین ہوجاتی ہے!	902
ہم اصلی تاریخ طبیعی ماہر نہیں ہیں یا کچھ بھی لیکن ام۔	ہم کبھی فطرت پسند بننے کی کوشش کریں گے‏، لیکن اس وقت ہم نہیں ہیں۔	903
جی ہاں، میں اپنے دادا نگاروں کو یاد کرتا ہوں اور میں وہاں سڑک پر ہمیشہ باہر نکلتا ہوں اور بیئر کین اور اوہ اٹھا لیتا تھا	aik majma' akatha hoga aur sarkoon se kachra saaf krey ga.	904
جی ہاں، میں اپنے دادا نگاروں کو یاد کرتا ہوں اور میں وہاں سڑک پر ہمیشہ باہر نکلتا ہوں اور بیئر کین اور اوہ اٹھا لیتا تھا	میں روڈ سے کین جمع کرنے میں اپنے دادا دادی کی مدد کرتا تھا/کرتی تھی۔	905
جی ہاں، میں اپنے دادا نگاروں کو یاد کرتا ہوں اور میں وہاں سڑک پر ہمیشہ باہر نکلتا ہوں اور بیئر کین اور اوہ اٹھا لیتا تھا	ہم لوگ میرے والد کے گھر پارٹی پر جایا کرتے تھے۔	906
تو یہ ایک کتے کے ساتھ تمہارا پہلا تجربہ نہیں ہے	bazahir ye kuttey k sath apki pehli dafa nahi hai.	907
تو یہ ایک کتے کے ساتھ تمہارا پہلا تجربہ نہیں ہے	میں معذرت چاہتا ہوں مجھے پتہ نہیں تھا کہ آپ نے آج پہلی مرتبہ  کسی کتے کو دیکھا ہے۔	908
تو یہ ایک کتے کے ساتھ تمہارا پہلا تجربہ نہیں ہے	یہ پہلی بار نہیں ہے کہ تم ایک پالتو جانور کو سنبھال رہے ہو۔	909
صحیح دائیں نو گز اور اس کے ذریعے نہ جانا	تم بس مجھے کہانی کا انجام بتادو۔	910
صحیح دائیں نو گز اور اس کے ذریعے نہ جانا	آپ کو پوری بات نہیں کرنا ہے	911
صحیح دائیں نو گز اور اس کے ذریعے نہ جانا	آپ کو اس پورے عمل سے گزرنا پڑے گا۔	912
میں نہیں ہوں میں کیمپس رہتا ہوں	میں کیمپس میں نہیں رہتا۔	913
میں نہیں ہوں میں کیمپس رہتا ہوں	میں کیمپس سے کچھ بلاک کی دوری پر رہتا/رہتی ہوں۔	914
میں نہیں ہوں میں کیمپس رہتا ہوں	میں کیمپس میں رہتا ہوں۔	915
بغیر پیسوں کے ایک شخص اندر گیا اپنی سابقہ بیوی کو چاقو مار کر ہلاک کردیا کیونکہ اس کے کسی اور مرد کے ساتھ ناجائز تعلقات تھے میرا مطلب ہے ہم سابقہ بیوی کی بات کر رہے ہیں۔	ایک شخص نے ایک پیشگی سزا سے رہائی پاتے ہی اپنی بیوی کو دوسرے شخص کے ساتھ سونے کی وجہ سے مار ڈالا۔	919
